source_concept_code,source_concept_id,source_vocabulary_id,source_domain,source_concept_class_id,source_description,source_description_synonym,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,mapping_justification,mapping_tool,author_label,review_date,reviewer_name,reviewer_specialty,status,valid_start_date,valid_end_date,source_frequency
511998311,,EU1_Meds_OrdSyn,,,potassium iodide 130 mg oral tablet,,Maps to,exactMatch,1.0,19049936,potassium iodide 130 MG Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5168297,,EU1_Meds_OrdSyn,,,Enbrel 50 mg/mL subcutaneous solution,,Maps to,exactMatch,1.0,19131494,1 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5168354,,EU1_Meds_OrdSyn,,,"phenylephrine 10 mg oral tablet, disintegrating",,Maps to,exactMatch,1.0,43012118,phenylephrine hydrochloride 10 MG Disintegrating Oral Tablet,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5168591,,EU1_Meds_OrdSyn,,,chlorpheniramine/phenylephrine/pyrilamine 2 mg-7.5 mg-12.5 mg/5 mL oral liquid,,Maps to,exactMatch,1.0,19122895,chlorpheniramine maleate 0.4 MG/ML / phenylephrine hydrochloride 1.5 MG/ML / pyrilamine maleate 2.5 MG/ML Oral Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
521651302,,EU1_Meds_OrdSyn,,,rt-budes0.5s,,Maps to,exactMatch,1.0,19098138,budesonide 0.25 MG/ML Inhalation Suspension,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
539783330,,EU1_Meds_OrdSyn,,,Mycophenolate Mofetil,,Maps to,exactMatch,1.0,19022826,mycophenolate mofetil 500 MG Oral Tablet,RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5521411^PW,,EU1_Meds_OrdSyn,,,d04537^00378-9070-93^725021,,Maps to,exactMatch,1.0,19127019,24 HR rivastigmine 0.192 MG/HR Transdermal System,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5521617^PW,,EU1_Meds_OrdSyn,,,d00655^64727-5550-01^347151,,Maps to,exactMatch,1.0,43560750,thyroid (USP) 32.5 MG Oral Tablet [WP Thyroid],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
5617902353^PW,,EU1_Meds_OrdSyn,,,d03160^67457-0880-05^37418,,Maps to,exactMatch,1.0,1140651,0.5 ML sumatriptan 12 MG/ML Injection,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
568956360,,EU1_Meds_OrdSyn,,,carfi60i >>WCI,,Maps to,exactMatch,1.0,40221282,carfilzomib 60 MG Injection,RxNorm,Drug,MAPPING VIA ITEM MEDICATION USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
596133067,,EU1_Meds_OrdSyn,,,Hepatitis B Vaccine,,Maps to,exactMatch,1.0,501488,Hepatitis B Vaccine,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62428789^PW,,EU1_Meds_OrdSyn,,,d00199^00093-3086-19^1006803,,Maps to,exactMatch,1.0,40224293,clozapine 150 MG Disintegrating Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429541^PW,,EU1_Meds_OrdSyn,,,d00217^42847-0103-03^966791,,Maps to,exactMatch,1.0,40173385,doxepin 3 MG Oral Tablet [Silenor],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429612^PW,,EU1_Meds_OrdSyn,,,d05294^65649-0303-04^856664,,Maps to,exactMatch,1.0,40163818,rifaximin 550 MG Oral Tablet [XIFAXAN],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429629^PW,,EU1_Meds_OrdSyn,,,d07349^66689-0107-10^995156,,Maps to,exactMatch,1.0,40222473,lacosamide 10 MG/ML Oral Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429697^PW,,EU1_Meds_OrdSyn,,,d05637^49100-0400-03^602811,,Maps to,exactMatch,1.0,40168024,Lacticaseibacillus rhamnosus GG 10000000000 UNT Oral Capsule,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429780^PW,,EU1_Meds_OrdSyn,,,d00278^71858-0035-04^905453,,Maps to,exactMatch,1.0,40174971,levothyroxine sodium 0.112 MG Oral Capsule [Tirosint],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
62429810^PW,,EU1_Meds_OrdSyn,,,d05397^60569-0555-30^979420,,Maps to,exactMatch,1.0,40185024,magnesium aspartate 10.25 MG/ML Oral Solution [Maginex DS],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
6317929301^PW,,EU1_Meds_OrdSyn,,,d03300^58552-0333-20^1367227,,Maps to,exactMatch,1.0,43012634,chlorpheniramine maleate 3.5 MG / phenylephrine hydrochloride 10 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
6317929371^PW,,EU1_Meds_OrdSyn,,,d05544^49348-0117-04^631158,,Maps to,exactMatch,1.0,42708149,acetaminophen 325 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
652693730,,EU1_Meds_OrdSyn,,,guaifenesin Sugar Free,,Maps to,exactMatch,1.0,1163944,guaifenesin,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
69625957,,EU1_Meds_OrdSyn,,,octreotide additive,,Maps to,exactMatch,1.0,1522957,octreotide,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
6992294^PW,,EU1_Meds_OrdSyn,,,d06867^10432-0296-01^705769,,Maps to,exactMatch,1.0,19127485,D-biotin 2.5 MG Oral Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
72676055^PW,,EU1_Meds_OrdSyn,,,d00316^37205-0988-69^968851,,Maps to,exactMatch,1.0,718758,nicotine 4 MG Oral Lozenge,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
75358229,,EU1_Meds_OrdSyn,,,Janumet 50 mg-1000 mg oral tablet,,Maps to,exactMatch,1.0,40164891,metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
777251661^PW,,EU1_Meds_OrdSyn,,,d04397^00135-0557-01^1008621,,Maps to,exactMatch,1.0,40230275,sodium fluoride 0.0025 MG/MG Toothpaste,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
790416886,,EU1_Meds_OrdSyn,,,ceftazidime lock,,Maps to,exactMatch,1.0,19101717,ceftazidime 10 MG/ML Injectable Solution,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
803934314,,EU1_Meds_OrdSyn,,,posacon100t,,Maps to,exactMatch,1.0,44785056,posaconazole 100 MG Delayed Release Oral Tablet,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
818902589,,EU1_Meds_OrdSyn,,,vortioxetine,,Maps to,exactMatch,1.0,44506611,vortioxetine 10 MG Oral Tablet,RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
829680789^PW,,EU1_Meds_OrdSyn,,,d03205^00316-1005-01^1442871,,Maps to,exactMatch,1.0,44507846,hydrocortisone 20 MG/ML Topical Lotion [Dermasorb HC],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
8384618693^PW,,EU1_Meds_OrdSyn,,,d08384^00597-0159-18^1664315,,Maps to,exactMatch,1.0,46287684,empagliflozin 5 MG / metformin hydrochloride 500 MG Oral Tablet [Synjardy],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
8384618699^PW,,EU1_Meds_OrdSyn,,,d08384^00597-0168-18^1665367,,Maps to,exactMatch,1.0,46287410,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Synjardy],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
8384618701^PW,,EU1_Meds_OrdSyn,,,d08384^00597-0175-18^1664326,,Maps to,exactMatch,1.0,46287691,empagliflozin 5 MG / metformin hydrochloride 1000 MG Oral Tablet [Synjardy],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
8384618763^PW,,EU1_Meds_OrdSyn,,,d07721^00186-0776-60^1666334,,Maps to,exactMatch,1.0,46287540,ticagrelor 60 MG Oral Tablet [Brilinta],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
873506493^PW,,EU1_Meds_OrdSyn,,,d04253^64896-0682-51^1483679,,Maps to,exactMatch,1.0,44785082,zolmitriptan 2.5 MG/ACTUAT Nasal Spray [Zomig],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
88752126,,EU1_Meds_OrdSyn,,,brompheniramine-pseudoephedrine 1 mg-7.5 mg/mL oral liquid,,Maps to,exactMatch,1.0,19125730,brompheniramine maleate 1 MG/ML / pseudoephedrine hydrochloride 7.5 MG/ML Oral Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
88753022,,EU1_Meds_OrdSyn,,,"rivastigmine 4.6 mg/24 hr transdermal film, extended release",,Maps to,exactMatch,1.0,19127019,24 HR rivastigmine 0.192 MG/HR Transdermal System,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
9018901267^PW,,EU1_Meds_OrdSyn,,,d07398^59676-0610-01^1718594,,Maps to,exactMatch,1.0,35603028,trabectedin 1 MG Injection [Yondelis],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
9423575475^PW,,EU1_Meds_OrdSyn,,,d07137^00597-0108-54^1723478,,Maps to,exactMatch,1.0,35606210,dabigatran etexilate 110 MG Oral Capsule [Pradaxa],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
9432414,,EU1_Meds_OrdSyn,,,Lyrica 100 mg oral capsule,,Maps to,exactMatch,1.0,19123159,pregabalin 100 MG Oral Capsule [Lyrica],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
9432462,,EU1_Meds_OrdSyn,,,"Afeditab CR 30 mg oral tablet, extended release",,Maps to,exactMatch,1.0,19125385,24 HR nifedipine 30 MG Extended Release Oral Tablet [Afeditab CR],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
9630623067^PW,,EU1_Meds_OrdSyn,,,d03781^00781-4062-15^1305757,,Maps to,exactMatch,1.0,35604613,{7 (ethinyl estradiol 0.025 MG / norgestimate 0.18 MG Oral Tablet) / 7 (ethinyl estradiol 0.025 MG / norgestimate 0.215 MG Oral Tablet) / 7 (ethinyl estradiol 0.025 MG / norgestimate 0.25 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack...,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
966462169^PW,,EU1_Meds_OrdSyn,,,d08179^68682-0850-60^1482684,,Maps to,exactMatch,1.0,44507695,luliconazole 10 MG/ML Topical Cream,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10012170649^PW,,EU1_Meds_OrdSyn,,,d03238^68180-0827-73^1736654,,Maps to,exactMatch,1.0,35603918,ethinyl estradiol 0.0025 MG / norethindrone acetate 0.5 MG Oral Tablet [Fyavolv],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10092394605^PW,,EU1_Meds_OrdSyn,,,d07963^64764-0250-30^1368001,,Maps to,exactMatch,1.0,43013925,alogliptin 25 MG Oral Tablet [Nesina],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10417268091^PW,,EU1_Meds_OrdSyn,,,d08414^50474-0770-09^1739768,,Maps to,exactMatch,1.0,35604920,brivaracetam 100 MG Oral Tablet [Briviact],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10547291341^PW,,EU1_Meds_OrdSyn,,,d00037^51862-0559-60^3640,,Maps to,exactMatch,1.0,36249417,doxycycline hyclate 120 MG Delayed Release Oral Tablet [Doryx],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
1068099889^PW,,EU1_Meds_OrdSyn,,,d00761^00037-7590-12^1245271,,Maps to,exactMatch,1.0,42708375,120 ACTUAT flunisolide 0.08 MG/ACTUAT Metered Dose Inhaler [Aerospan],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
10803339033^PW,,EU1_Meds_OrdSyn,,,d08337^00456-1207-30^1805427,,Maps to,exactMatch,1.0,40221042,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 7 MG Extended Release Oral Capsule [Namzaric],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
110429823^PW,,EU1_Meds_OrdSyn,,,d04772^00052-0272-01^1111011,,Maps to,exactMatch,1.0,1519937,etonogestrel 68 MG Drug Implant,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
1213196997,,EU1_Meds_OrdSyn,,,empagliflozin-linagliptin,,Maps to,exactMatch,1.0,36248787,empagliflozin / linagliptin Oral Product,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
12315684123^PW,,EU1_Meds_OrdSyn,,,d03963^00081-0197-86^1116154,,Maps to,exactMatch,1.0,19073815,bacitracin 0.4 UNT/MG / hydrocortisone 0.01 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
124372974,,EU1_Meds_OrdSyn,,,"Delsym 12 Hour Cough Children and Adults 30 mg/5 mL oral suspension, extended release",,Maps to,exactMatch,1.0,43525752,12 HR dextromethorphan polistirex 6 MG/ML Extended Release Suspension [Delsym],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
124373447,,EU1_Meds_OrdSyn,,,Bystolic,,Maps to,exactMatch,1.0,1314577,nebivolol,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
124373460,,EU1_Meds_OrdSyn,,,oseltamivir 45 mg oral capsule,,Maps to,exactMatch,1.0,1799160,oseltamivir 45 MG Oral Capsule,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
124373657,,EU1_Meds_OrdSyn,,,Alahist DHC 3 mg-7.5 mg/5 mL oral liquid,,Maps to,exactMatch,1.0,42707738,dihydrocodeine bitartrate 0.6 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution [Ala-Hist DHC],RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
12835152401^PW,,EU1_Meds_OrdSyn,,,d08687^24208-0504-05^1988394,,Maps to,exactMatch,1.0,792908,latanoprostene bunod 0.24 MG/ML Ophthalmic Solution [Vyzulta],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
130618585,,EU1_Meds_OrdSyn,,,clind900ns >>WCI,,Maps to,exactMatch,1.0,19030822,clindamycin 150 MG/ML Injectable Solution,RxNorm,Drug,MAPPING VIA ITEM MEDICATION,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
13103823281^PW,,EU1_Meds_OrdSyn,,,d03400^00015-5688-10^1424446,,Maps to,exactMatch,1.0,40239498,dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG Oral Capsule,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
13193559325^PW,,EU1_Meds_OrdSyn,,,d00699^60842-0021-01^1991329,,Maps to,exactMatch,1.0,793161,NDA201739 0.1 ML epinephrine 1 MG/ML Auto-Injector [Auvi-Q],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
13653431965^PW,,EU1_Meds_OrdSyn,,,d00683^69557-0111-30^6387,,Maps to,exactMatch,1.0,964231,lidocaine 0.018 MG/MG Medicated Patch [ZTlido],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
13653432727^PW,,EU1_Meds_OrdSyn,,,d03647^00869-1158-10^797541,,Maps to,exactMatch,1.0,19132492,isopropyl alcohol 0.7 ML/ML Topical Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
13933098121^PW,,EU1_Meds_OrdSyn,,,d09074^50419-0391-01^2105645,,Maps to,exactMatch,1.0,1355716,larotrectinib 100 MG Oral Capsule [Vitrakvi],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
13933098719^PW,,EU1_Meds_OrdSyn,,,d01133^68982-0820-02^87,,Maps to,exactMatch,1.0,35202031,25 ML immune globulin intravenous (human) - ifas 100 MG/ML Injection [Panzyga],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
14053998563^PW,,EU1_Meds_OrdSyn,,,d00278^71858-0055-04^1923047,,Maps to,exactMatch,1.0,1594568,levothyroxine sodium 0.175 MG Oral Capsule [Tirosint],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
14155544239^PW,,EU1_Meds_OrdSyn,,,d04017^47335-0317-90^2056743,,Maps to,exactMatch,1.0,35200593,latanoprost 0.05 MG/ML Ophthalmic Suspension [Xelpros],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
14468157283^PW,,EU1_Meds_OrdSyn,,,d00900^51862-0611-01^1806179,,Maps to,exactMatch,1.0,40221126,50/50 Release 24 HR methylphenidate hydrochloride 30 MG Extended Release Oral Capsule,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
147907975^PW,,EU1_Meds_OrdSyn,,,d00962^68025-0046-10^1189098,,Maps to,exactMatch,1.0,40243132,chlorzoxazone 375 MG Oral Tablet [Lorzone],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
147908409^PW,,EU1_Meds_OrdSyn,,,d06720^00006-0081-31^1243833,,Maps to,exactMatch,1.0,42708167,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet [Janumet],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
15146162347^PW,,EU1_Meds_OrdSyn,,,d09356^72000-0110-30^2198961,,Maps to,exactMatch,1.0,37496537,lefamulin 600 MG Oral Tablet [Xenleta],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
15710858173^PW,,EU1_Meds_OrdSyn,,,d03242^51862-0045-91^2117770,,Maps to,exactMatch,1.0,42708257,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [Amethia Lo 91 Day],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
1674171579,,EU1_Meds_OrdSyn,,,ixazomib 3 mg oral capsule,,Maps to,exactMatch,1.0,35606236,ixazomib 3 MG Oral Capsule,RxNorm,Drug,MAPPING VIA ORDER SYNONYM USAGI,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
169488754,,EU1_Meds_OrdSyn,,,potassium phosphate ivpb,,Maps to,exactMatch,1.0,40101380,potassium phosphate Injectable Solution,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
169529445,,EU1_Meds_OrdSyn,,,ropivacaine nerve block,,Maps to,exactMatch,1.0,1136487,ropivacaine,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
169573734,,EU1_Meds_OrdSyn,,,iron sucrose ivpb,,Maps to,exactMatch,1.0,1395773,iron sucrose,RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
16987469^PW,,EU1_Meds_OrdSyn,,,d07141^67919-0020-10^801731,,Maps to,exactMatch,1.0,19131366,alvimopan 12 MG Oral Capsule [Entereg],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
17045327659^PW,,EU1_Meds_OrdSyn,,,d05311^74312-0719-50^1539820,,Maps to,exactMatch,1.0,45775103,mecobalamin 1 MG Sublingual Tablet,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
177717680,,EU1_Meds_OrdSyn,,,Succinylcholine Chloride 200 mg/10 mL-NaCl 0.9% intravenous solution,,Maps to,exactMatch,1.0,45776038,succinylcholine chloride 20 MG/ML Injectable Solution,RxNorm,Drug,EXISTING MAPPING,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
177753678,,EU1_Meds_OrdSyn,,,rt-zanamivir,,Maps to,exactMatch,1.0,1708750,20 ACTUAT zanamivir 5 MG/ACTUAT Dry Powder Inhaler,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
17936488375^PW,,EU1_Meds_OrdSyn,,,d03129^79854-0090-97^2418,,Maps to,exactMatch,1.0,19131640,cholecalciferol 0.05 MG Oral Capsule,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
179381420,,EU1_Meds_OrdSyn,,,nicardipine5 it,,Maps to,exactMatch,1.0,40165076,10 ML nicardipine hydrochloride 2.5 MG/ML Injection,RxNorm,Drug,MAPPING VIA ITEM MEDICATION,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
18143507285^PW,,EU1_Meds_OrdSyn,,,d09243^00074-2100-01^2540699,,Maps to,exactMatch,1.0,1537580,1 ML risankizumab-rzaa 150 MG/ML Auto-Injector [Skyrizi],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
18933407309^PW,,EU1_Meds_OrdSyn,,,d09840^00069-1085-30^2587899,,Maps to,exactMatch,1.0,702578,{20 (nirmatrelvir 150 MG Oral Tablet) / 10 (ritonavir 100 MG Oral Tablet) } Pack [Paxlovid 5-Day],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
18933407333^PW,,EU1_Meds_OrdSyn,,,d03189^73502-0586-11^2589881,,Maps to,exactMatch,1.0,1758752,torsemide 40 MG Oral Tablet [Soaanz],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
197367865,,EU1_Meds_OrdSyn,,,heparin flush,,Maps to,exactMatch,1.0,43011893,"10 ML heparin sodium, porcine 100 UNT/ML Prefilled Syringe",RxNorm,Drug,Round 2 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
197369781,,EU1_Meds_OrdSyn,,,ct-etopphosi >>WCI,,Maps to,exactMatch,1.0,19077215,etoposide 20 MG/ML Injectable Solution,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
197374972,,EU1_Meds_OrdSyn,,,heparfl1i,,Maps to,exactMatch,1.0,43011816,"heparin sodium, porcine 100 UNT/ML Injectable Solution",RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
1983199559^PW,,EU1_Meds_OrdSyn,,,d03669^49348-0426-84^466537,,Maps to,exactMatch,1.0,909502,menthol 100 MG/ML / methyl salicylate 150 MG/ML Topical Cream,RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
204690142^PW,,EU1_Meds_OrdSyn,,,d04275^59310-0410-12^1797921,,Maps to,exactMatch,1.0,36250155,beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Nasal Spray [Qnasl],RxNorm,Drug,VOCABULARY MAPPINGS,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
2071818751,,EU1_Meds_OrdSyn,,,"Xtampza ER 36 mg oral capsule, extended release",,Maps to,exactMatch,1.0,42628939,Abuse-Deterrent 12 HR oxycodone 36 MG Extended Release Oral Capsule,RxNorm,Drug,Round 1 Mapping,MM_U,legacy,2026-07-16,,,approved,1970-01-01,2099-12-31,
