source_concept_code,source_description,fca_concept_id,reason,intent
10167,EPR/C-Flex,C0000.00,no_clinical_attributes,
10168,Max Press,C0000.00,no_clinical_attributes,
10169,IPAP,C0000.00,no_clinical_attributes,
10170,Mode,C0000.00,no_clinical_attributes,
10171,Max PS,C0000.00,no_clinical_attributes,
10172,EPAP,C0000.00,no_clinical_attributes,
10175,Visit Type,C0000.00,no_clinical_attributes,
10181,EPR/Bi-Flex,C0000.00,no_clinical_attributes,
10200,Currently in Research/Clinical Trials?,C0000.00,no_clinical_attributes,
1020000102,Presentation,C0000.00,no_clinical_attributes,
1020000401,Visual Disturbance,C0000.00,no_clinical_attributes,
10200311,Delivery Date,C0000.00,no_clinical_attributes,
10200312,Delivery Time,C0000.00,no_clinical_attributes,
10200321,Delivery Date,C0000.00,no_clinical_attributes,
10200322,Delivery Time,C0000.00,no_clinical_attributes,
10200331,Delivery Date,C0000.00,no_clinical_attributes,
10200332,Delivery Time,C0000.00,no_clinical_attributes,
10200341,Delivery Date,C0000.00,no_clinical_attributes,
10200342,Delivery Time,C0000.00,no_clinical_attributes,
10200351,Delivery Date,C0000.00,no_clinical_attributes,
10200352,Delivery Time,C0000.00,no_clinical_attributes,
10200361,Delivery Date,C0000.00,no_clinical_attributes,
10200362,Delivery Time,C0000.00,no_clinical_attributes,
1020100004,Date of Last Liquid,C0000.00,no_clinical_attributes,
1020100005,Date of Last Solid,C0000.00,no_clinical_attributes,
1020100006,Dilation Complete Time,C0000.00,no_clinical_attributes,
1020100007,Dilation Complete Date,C0000.00,no_clinical_attributes,
1020100023,Method,C0000.00,no_clinical_attributes,
1020100027,Car Seat Preparation,C0000.00,no_clinical_attributes,
1020100028,Education of the Family,C0000.00,no_clinical_attributes,
1020100029,Equipment Applied,C0000.00,no_clinical_attributes,
1020100030,Alarm Limits Verified,C0000.00,no_clinical_attributes,
1020100031,Seat Tested,C0000.00,no_clinical_attributes,
1020100127,Brand of Car Seat,C0000.00,no_clinical_attributes,
1020100132,Bradycardia Present During Test,C0000.00,no_clinical_attributes,
1020100133,Desaturation Present During Test,C0000.00,no_clinical_attributes,
1020100134,Intervention,C0000.00,no_clinical_attributes,
1020100135,Physician Notified of Results?,C0000.00,no_clinical_attributes,
1020100137,Car Seat Oxygen Therapy - Device Type,C0000.00,no_clinical_attributes,
1020100170,Attended Childbirth Education,C0000.00,no_clinical_attributes,
1020100171,Has Birth Plan Shared with Provider,C0000.00,no_clinical_attributes,
1020100172,Support Person at Delivery,C0000.00,no_clinical_attributes,
1020100173,Names of Support People,C0000.00,no_clinical_attributes,
1020100174,You or Support Person to Cut Cord,C0000.00,no_clinical_attributes,
1020100175,Requested Birthing Equipment,C0000.00,no_clinical_attributes,
1020100176,Other Special Requests,C0000.00,no_clinical_attributes,
1020100180,Planned Last Name for Newborn,C0000.00,no_clinical_attributes,
1020100183,Plans for Cord Blood,C0000.00,no_clinical_attributes,
1020100184,Desires Newborn Medications for Infant,C0000.00,no_clinical_attributes,
1020100185,Other Medication Plan for Newborn,C0000.00,no_clinical_attributes,
1020100188,Feeding Intensions,C0000.00,no_clinical_attributes,
1020100218,Cervical Consistency,C0000.00,no_clinical_attributes,
1020100219,Dilation,C0000.00,no_clinical_attributes,
1020100220,Effacement (%),C0000.00,no_clinical_attributes,
1020100221,Cervical Position,C0000.00,no_clinical_attributes,
1020100222,Station,C0000.00,no_clinical_attributes,
1020100244,Is vital statistics paperwork complete?,C0000.00,no_clinical_attributes,
1020100245,Fluid Type,C0000.00,no_clinical_attributes,
1020100246,Infusion Method,C0000.00,no_clinical_attributes,
1020100248,Quality of Fluid Returned,C0000.00,no_clinical_attributes,
1020100251,Dose (g) Magnesium,C0000.00,no_clinical_attributes,
1020100252,Rate Magnesium,C0000.00,no_clinical_attributes,
1020100254,Concentration Magnesium,C0000.00,no_clinical_attributes,
1020100256,Does mom have information about getting a breast pump?,C0000.00,no_clinical_attributes,
1020100258,Were perineal care supplies given?,C0000.00,no_clinical_attributes,
1020100267,Pre-Op Diagnosis,C0000.00,no_clinical_attributes,
1020100268,C-Section Incidence,C0000.00,no_clinical_attributes,
1020100269,Surgical Procedures,C0000.00,no_clinical_attributes,
1020100271,Patient in Facility,C0000.00,no_clinical_attributes,
1020100272,Physician Available,C0000.00,no_clinical_attributes,
1020100273,Anesthesia Available,C0000.00,no_clinical_attributes,
1020100274,Setup Complete,C0000.00,no_clinical_attributes,
1020100276,Patient in OR,C0000.00,no_clinical_attributes,
1020100277,Procedure Start,C0000.00,no_clinical_attributes,
1020100278,Procedure Complete,C0000.00,no_clinical_attributes,
1020100279,Patient out of OR,C0000.00,no_clinical_attributes,
1020100280,Emergent,C0000.00,no_clinical_attributes,
1020100284,Preterm Labor?,C0000.00,no_clinical_attributes,
1020100285,Cervical Ripening Date,C0000.00,no_clinical_attributes,
1020100286,Cervical Ripening Time,C0000.00,no_clinical_attributes,
1020100287,Cervical Ripening Type,C0000.00,no_clinical_attributes,
1020100289,How many newborns?,C0000.00,no_clinical_attributes,
1020100292,Delivering Clinician,C0000.00,no_clinical_attributes,
1020100296,Living Status,C0000.00,no_clinical_attributes,
1020100298,Placenta Appearance,C0000.00,no_clinical_attributes,
1020100303,Pushing,C0000.00,no_clinical_attributes,
1020100305,Observed Emotional State,C0000.00,no_clinical_attributes,
1020100307,Perineal Prep,C0000.00,no_clinical_attributes,
1020100381,Start Pushing Date,C0000.00,no_clinical_attributes,
1020100382,Start Pushing Time,C0000.00,no_clinical_attributes,
1020100385,Number of Fetuses,C0000.00,no_clinical_attributes,
1020100386,Delivery Date,C0000.00,no_clinical_attributes,
1020100387,Delivery Date Fetus B,C0000.00,no_clinical_attributes,
1020100388,Delivery Date Fetus C,C0000.00,no_clinical_attributes,
1020100389,Delivery Time,C0000.00,no_clinical_attributes,
1020100390,Delivery Time Fetus B,C0000.00,no_clinical_attributes,
1020100391,Delivery Time Fetus C,C0000.00,no_clinical_attributes,
1020100437,Pregnancy Lab Collected,C0000.00,no_clinical_attributes,
1020100440,Is Bereavement Checklist Complete,C0000.00,no_clinical_attributes,
1020100441,Place Indicator on Door,C0000.00,no_clinical_attributes,
1020100443,Family Requests Pastoral Services,C0000.00,no_clinical_attributes,
1020100447,Parents Held/Touched Child,C0000.00,no_clinical_attributes,
1020100488,FHR Category,C0000.00,no_clinical_attributes,
1020100489,FHR Category (Fetus B),C0000.00,no_clinical_attributes,
1020100490,FHR Category (Fetus C),C0000.00,no_clinical_attributes,
1020100492,Baby's Sex,C0000.00,no_clinical_attributes,
1020100493,Baby's Name,C0000.00,no_clinical_attributes,
1020100494,Name Of Chaplain Notified,C0000.00,no_clinical_attributes,
1020100495,Time Chaplain Notified,C0000.00,no_clinical_attributes,
1020100496,Name Of Clergy Notified,C0000.00,no_clinical_attributes,
1020100497,Baptism/Blessing,C0000.00,no_clinical_attributes,
1020100498,Disposition,C0000.00,no_clinical_attributes,
1020100499,Nursing Supervisor Notified?,C0000.00,no_clinical_attributes,
1020100500,Funeral Home Name,C0000.00,no_clinical_attributes,
1020100501,Funeral Home Phone Number,C0000.00,no_clinical_attributes,
1020100505,Type of Loss,C0000.00,no_clinical_attributes,
1020100507,Date Chaplain Notified,C0000.00,no_clinical_attributes,
1020100508,(EUHM Only) Patient Prefers to Transfer Off Unit,C0000.00,no_clinical_attributes,
1020100510,Mementos Given,C0000.00,no_clinical_attributes,
1020100521,Time LifeLink Notified,C0000.00,no_clinical_attributes,
1020100523,Referral Number,C0000.00,no_clinical_attributes,
1020100530,Autopsy Requested by,C0000.00,no_clinical_attributes,
1020100531,Autopsy Consent Signed by,C0000.00,no_clinical_attributes,
1020100532,Pathology Exam Requested,C0000.00,no_clinical_attributes,
1020100533,Genetic Studies Requested,C0000.00,no_clinical_attributes,
1020100546,Date LifeLink Notified,C0000.00,no_clinical_attributes,
1020100551,Reason for Consult,C0000.00,no_clinical_attributes,
1020100552,Consultant Name,C0000.00,no_clinical_attributes,
1020100554,Infant to breast within first two hours of birth?,C0000.00,no_clinical_attributes,
1020100555,Breastfeeding Delayed Due to,C0000.00,no_clinical_attributes,
1020100556,Has mother breastfed before?,C0000.00,no_clinical_attributes,
1020100557,How long did the mother previously breastfeed?,C0000.00,no_clinical_attributes,
1020100558,Previous Maternal Breastfeeding Challenges,C0000.00,no_clinical_attributes,
1020100559,Exclusive Pump and Bottle Feed,C0000.00,no_clinical_attributes,
1020100574,Additional Problem Noted,C0000.00,no_clinical_attributes,
1020100583,Equipment Used,C0000.00,no_clinical_attributes,
1020100585,WIC Program,C0000.00,no_clinical_attributes,
1020100586,Pump,C0000.00,no_clinical_attributes,
1020100587,Pump Review/Education,C0000.00,no_clinical_attributes,
1020100588,Initiated by,C0000.00,no_clinical_attributes,
1020100589,Date Initiated,C0000.00,no_clinical_attributes,
1020100591,Lactation Follow-up Needed,C0000.00,no_clinical_attributes,
1020100592,Follow-Up Type,C0000.00,no_clinical_attributes,
1020100597,Is the patient actively bleeding more than 'bloody show'?,C0000.00,no_clinical_attributes,
1020100598,Are you being induced with oxytocin?,C0000.00,no_clinical_attributes,
1020100599,Is the patient having a cervical ripening?,C0000.00,no_clinical_attributes,
1020100601,Prior cesearean birth or uterine incision?,C0000.00,no_clinical_attributes,
1020100602,Does the patient have uterine fibroids?,C0000.00,no_clinical_attributes,
1020100603,Patient or first degree family members has a history of PPH?Do you or a first degree family member have a history of PPH?,C0000.00,no_clinical_attributes,
1020100605,Does the patient have chorioamnionitis,C0000.00,no_clinical_attributes,
1020100606,Is patient in active labor?,C0000.00,no_clinical_attributes,
1020100608,Were antenatal steroids administered?,C0000.00,no_clinical_attributes,
1020100609,Was a reason documented for not administering antenatal steroids?,C0000.00,no_clinical_attributes,
1020100611,Is a reason documented for not feeding breast milk?,C0000.00,no_clinical_attributes,
1020100612,Previous Live Birth,C0000.00,no_clinical_attributes,
1020100614,Reason for Non-Stress Test 1,C0000.00,no_clinical_attributes,
1020100616,Grease Board Notes,C0000.00,no_clinical_attributes,
1020100619,Breast Milk Administered - Narrative Documentation,C0000.00,no_clinical_attributes,
1020100627,Intrauterine Pressure Catheter Properties,C0000.00,no_clinical_attributes,
1020100628,Prior Uterine Surgery,C0000.00,no_clinical_attributes,
1020100629,Baby Admitted to NICU for Non-Critical Care,C0000.00,no_clinical_attributes,
1020100631,Mother's Initial Feeding Plan Included Formula And Was Discussed Prior To First Feeding,C0000.00,no_clinical_attributes,
1020100633,Chest Circumference,C0000.00,no_clinical_attributes,
1020100638,Bloodstream Infection Present On Admission,C0000.00,no_clinical_attributes,
1020100639,Skin to Skin Planned,C0000.00,no_clinical_attributes,
1020100640,Skin to Skin With,C0000.00,no_clinical_attributes,
1020100641,Does the patient have polyhydramnios,C0000.00,no_clinical_attributes,
1020100643,Is there suspected placenta accreta or percreta?,C0000.00,no_clinical_attributes,
1020100646,Monitor Mode (Fetus D),C0000.00,no_clinical_attributes,
1020100648,Baseline Changes (Fetus D),C0000.00,no_clinical_attributes,
1020100650,Decelerations (Fetus D),C0000.00,no_clinical_attributes,
1020100651,Actions for Fetal Decels (Fetus D),C0000.00,no_clinical_attributes,
1020100652,FHR Category (Fetus D),C0000.00,no_clinical_attributes,
1020100654,Monitor Mode (Fetus E),C0000.00,no_clinical_attributes,
1020100657,Baseline Changes (Fetus E),C0000.00,no_clinical_attributes,
1020100659,Decelerations (Fetus E),C0000.00,no_clinical_attributes,
1020100660,Actions for Fetal Decels (Fetus E),C0000.00,no_clinical_attributes,
1020100661,FHR Category (Fetus E),C0000.00,no_clinical_attributes,
1020100663,Placenta previa or low lying placenta?,C0000.00,no_clinical_attributes,
1020100664,Known bleeding disorder or coagulopathy?,C0000.00,no_clinical_attributes,
1020100667,Reasons Critical Congenital Heart Defect Screen Not Completed,C0000.00,no_clinical_attributes,
1020100668,Critical Congenital Heart Defect Screen Time,C0000.00,no_clinical_attributes,
1020100669,Critical Congenital Heart Defect Screen Date,C0000.00,no_clinical_attributes,
1020100672,Critical Congenital Heart Defect Score,C0000.00,no_clinical_attributes,
1020100676,Prior Cesarean Birth or Prior Uterine Incision,C0000.00,no_clinical_attributes,
1020100678,Known Bleeding Disorder or Coagulopathy,C0000.00,no_clinical_attributes,
1020100682,Large Uterine Fibroids,C0000.00,no_clinical_attributes,
1020100685,Polyhydramnios,C0000.00,no_clinical_attributes,
1020100686,"Active Bleeding More Than ""Bloody Show""",C0000.00,no_clinical_attributes,
1020100687,Suspected Placenta Accreta or Percreta,C0000.00,no_clinical_attributes,
1020100688,Placenta Previa or Low Lying Placenta,C0000.00,no_clinical_attributes,
1020100689,Labor greater than 18 hours?,C0000.00,no_clinical_attributes,
1020100691,Suspected Abruption,C0000.00,no_clinical_attributes,
1020100763,Bloodstream Infection Confirmed,C0000.00,no_clinical_attributes,
1020100766,Does the woman or fetus require immediate life saving intervention?,C0000.00,no_clinical_attributes,
1020100767,Is birth imminent?,C0000.00,no_clinical_attributes,
1020100769,Is this a high-risk situation?,C0000.00,no_clinical_attributes,
1020100770,Will this woman and/or newborn require a higher level of care than institution provides?,C0000.00,no_clinical_attributes,
1020100772,Does the woman have a complaint that is non-urgent?,C0000.00,no_clinical_attributes,
1020100773,Is the woman requesting a service and she has no complaint?,C0000.00,no_clinical_attributes,
1020100774,Does the woman have a scheduled procedure with no complaint?,C0000.00,no_clinical_attributes,
1020100777,Does the patient also have any of the following?,C0000.00,no_clinical_attributes,
1020100780,Previously diagnosed fetal demise?,C0000.00,no_clinical_attributes,
1020100796,Benefits of Breastfeeding,C0000.00,no_clinical_attributes,
1020100797,Skin-to-Skin at Delivery,C0000.00,no_clinical_attributes,
1020100798,24-Hour Rooming In,C0000.00,no_clinical_attributes,
1020100799,Early Initiation of Breastfeeding,C0000.00,no_clinical_attributes,
1020100800,Feeding Cues and Feeding On-Demand,C0000.00,no_clinical_attributes,
1020100801,Importance of Good Position and Latch,C0000.00,no_clinical_attributes,
1020100802,"AAP Recommendation: Exclusive Breastfeeding for First Year of Life, Adding Complementary Foods at 6 Months",C0000.00,no_clinical_attributes,
1020100803,Breastfeeding and Returning to Work,C0000.00,no_clinical_attributes,
1020100805,Risks of Formula,C0000.00,no_clinical_attributes,
1020100807,Is the patient coping with labor per the Coping with Labor Algorithm V2,C0000.00,no_clinical_attributes,
1020100809,DBP is only palpable (no numeric value obtained),C0000.00,no_clinical_attributes,
1020100811,Fetal Decelerations,C0000.00,no_clinical_attributes,
1020100819,Breast Milk Action,C0000.00,no_clinical_attributes,
1020100820,Breast Milk Dose,C0000.00,no_clinical_attributes,
1020100828,Multiple Births,C0000.00,no_clinical_attributes,
1020100841,Interpretation of Non-Stress Test 2,C0000.00,no_clinical_attributes,
1020100842,Interpretation of Non-Stress Test 3,C0000.00,no_clinical_attributes,
1020100843,Interpretation of Non-Stress Test 4,C0000.00,no_clinical_attributes,
1020100844,Interpretation of Non-Stress Test 5,C0000.00,no_clinical_attributes,
1020100845,Comments on Non-Stress Test 2,C0000.00,no_clinical_attributes,
1020100846,Comments on Non-Stress Test 3,C0000.00,no_clinical_attributes,
1020100847,Comments on Non-Stress Test 4,C0000.00,no_clinical_attributes,
1020100848,Comments on Non-Stress Test 5,C0000.00,no_clinical_attributes,
1020100849,Multiple NSTs,C0000.00,no_clinical_attributes,
1020100858,Reason for Non-Stress Test 2,C0000.00,no_clinical_attributes,
1020100859,Reason for Non-Stress Test 3,C0000.00,no_clinical_attributes,
1020100860,Reason for Non-Stress Test 4,C0000.00,no_clinical_attributes,
1020100861,Reason for Non-Stress Test 5,C0000.00,no_clinical_attributes,
1020100866,Decelerations in Non-Stress Test 2,C0000.00,no_clinical_attributes,
1020100867,Decelerations in Non-Stress Test 3,C0000.00,no_clinical_attributes,
1020100868,Decelerations in Non-Stress Test 4,C0000.00,no_clinical_attributes,
1020100869,Decelerations in Non-Stress Test 5,C0000.00,no_clinical_attributes,
1020100870,Accelerations in Non-Stress Test 2,C0000.00,no_clinical_attributes,
1020100871,Accelerations in Non-Stress Test 3,C0000.00,no_clinical_attributes,
1020100872,Accelerations in Non-Stress Test 4,C0000.00,no_clinical_attributes,
1020100873,Accelerations in Non-Stress Test 5,C0000.00,no_clinical_attributes,
1020100874,Acoustic Stimulator for Non-Stress Test 2,C0000.00,no_clinical_attributes,
1020100875,Acoustic Stimulator for Non-Stress Test 3,C0000.00,no_clinical_attributes,
1020100876,Acoustic Stimulator for Non-Stress Test 4,C0000.00,no_clinical_attributes,
1020100877,Acoustic Stimulator for Non-Stress Test 5,C0000.00,no_clinical_attributes,
1020100886,Uterine Irritability for Non-Stress Test 2,C0000.00,no_clinical_attributes,
1020100887,Uterine Irritability for Non-Stress Test 3,C0000.00,no_clinical_attributes,
1020100888,Uterine Irritability for Non-Stress Test 4,C0000.00,no_clinical_attributes,
1020100889,Uterine Irritability for Non-Stress Test 5,C0000.00,no_clinical_attributes,
1020100890,Contractions in Non-Stress Test 2,C0000.00,no_clinical_attributes,
1020100891,Contractions in Non-Stress Test 3,C0000.00,no_clinical_attributes,
1020100892,Contractions in Non-Stress Test 4,C0000.00,no_clinical_attributes,
1020100893,Contractions in in Non-Stress Test 5,C0000.00,no_clinical_attributes,
1020100897,Coping with Labor,C0000.00,no_clinical_attributes,
1020100898,Cues for Coping,C0000.00,no_clinical_attributes,
1020100899,Cues for not Coping,C0000.00,no_clinical_attributes,
1020100900,Pharmocologic Interventions,C0000.00,no_clinical_attributes,
1020100901,Environmental Interventions,C0000.00,no_clinical_attributes,
1020100902,Emotional/Psychosocial Interventions,C0000.00,no_clinical_attributes,
1020100908,Donor Breast Milk Action,C0000.00,no_clinical_attributes,
1020100909,Donor Breast Milk Dose,C0000.00,no_clinical_attributes,
1020100912,Formula Action,C0000.00,no_clinical_attributes,
1020100913,Formula Dose,C0000.00,no_clinical_attributes,
1020100922,Poor eating due to Neonatal Abstinence Syndrome?,C0000.00,no_clinical_attributes,
1020100923,Sleep less than 1 hour due to Neonatal Abstinence Syndrome?,C0000.00,no_clinical_attributes,
1020100924,Unable to console within 10 minutes due to Neonatal Abstinence Syndrome?,C0000.00,no_clinical_attributes,
1020100925,Soothing support used to console infant,C0000.00,no_clinical_attributes,
1020100926,Parental/caregiver presence since last assessment,C0000.00,no_clinical_attributes,
1020100927,Huddle recommended,C0000.00,no_clinical_attributes,
1020100928,Huddle decisions for Neonatal Abstinence Syndrome management,C0000.00,no_clinical_attributes,
1020100929,"Eat, sleep, console non-pharmacologic interventions",C0000.00,no_clinical_attributes,
1020100930,Rooming in,C0000.00,no_clinical_attributes,
1020100931,Parental presence intervention,C0000.00,no_clinical_attributes,
1020100932,Skin-to-skin contact,C0000.00,no_clinical_attributes,
1020100933,Holding by caregiver/cuddler,C0000.00,no_clinical_attributes,
1020100934,Swaddling,C0000.00,no_clinical_attributes,
1020100935,Optimal feeding,C0000.00,no_clinical_attributes,
1020100936,Non-nutritive sucking,C0000.00,no_clinical_attributes,
1020100937,Quiet environment,C0000.00,no_clinical_attributes,
1020100938,Limit visitors,C0000.00,no_clinical_attributes,
1020100939,Clustering care,C0000.00,no_clinical_attributes,
1020100964,Induction of labor/augmentation with Oxytocin or cervical ripening?,C0000.00,no_clinical_attributes,
1020100970,Suspected Pre-Eclampsia or HELLP Syndrome,C0000.00,no_clinical_attributes,
1020102000,Did the patient have a retained placenta or difficult placental extraction?,C0000.00,no_clinical_attributes,
1020102001,Did the patient experience a uterine rupture?,C0000.00,no_clinical_attributes,
1020102002,Multiple Births,C0000.00,no_clinical_attributes,
1020102003,Significant genital trauma?,C0000.00,no_clinical_attributes,
10202,EPR/C-Flex,C0000.00,no_clinical_attributes,
10203,Ramp/Setting,C0000.00,no_clinical_attributes,
10204,Mode,C0000.00,no_clinical_attributes,
10205,Max IPAP,C0000.00,no_clinical_attributes,
10206,Min EPAP,C0000.00,no_clinical_attributes,
10207,Ramp/Setting,C0000.00,no_clinical_attributes,
10208,EPAP (Min),C0000.00,no_clinical_attributes,
10209,EPAP (Max),C0000.00,no_clinical_attributes,
10210,Rate (BRPM),C0000.00,no_clinical_attributes,
10211,Ramp/Setting,C0000.00,no_clinical_attributes,
10212,EPAP (Min),C0000.00,no_clinical_attributes,
10213,EPAP (Max),C0000.00,no_clinical_attributes,
10214,Max Press,C0000.00,no_clinical_attributes,
10216,Rate (BRPM),C0000.00,no_clinical_attributes,
10217,EPR/Bi-Flex,C0000.00,no_clinical_attributes,
10218,Ramp/Setting,C0000.00,no_clinical_attributes,
10223,PS (Min),C0000.00,no_clinical_attributes,
10224,PS (Max),C0000.00,no_clinical_attributes,
10225,EPR/Bi-Flex,C0000.00,no_clinical_attributes,
10226,Ramp/Setting,C0000.00,no_clinical_attributes,
10278,Test Summary,C0000.00,no_clinical_attributes,
10282,Stoma Shape,C0000.00,no_clinical_attributes,
10283,Stoma Viability,C0000.00,no_clinical_attributes,
10285,Stoma Drainange,C0000.00,no_clinical_attributes,
10287,Interventions,C0000.00,no_clinical_attributes,
10289,Stoma Appliance,C0000.00,no_clinical_attributes,
10290,Stoma Site,C0000.00,no_clinical_attributes,
10291,Stoma Assessment,C0000.00,no_clinical_attributes,
10292,Stoma Support,C0000.00,no_clinical_attributes,
10300,Was the patient readmitted to another hospital following discharge from the index bariatric hospital stay?,C0000.00,no_clinical_attributes,
10301,Did the patient have any surgical operations or procedures performed at another facility after the index bariatric procedure?,C0000.00,no_clinical_attributes,
10302,Was the patient seen at an outside ER following discharge?,C0000.00,no_clinical_attributes,
10303,Did the patient receive IV treatment as an outpatient?,C0000.00,no_clinical_attributes,
10308,GERD pre-surgery,C0000.00,no_clinical_attributes,
10309,GERD post-surgery,C0000.00,no_clinical_attributes,
10311,Hyperlipidemia pre-surgery,C0000.00,no_clinical_attributes,
10312,Hyperlipidemia post-surgery,C0000.00,no_clinical_attributes,
10314,Hypertension pre-surgery,C0000.00,no_clinical_attributes,
10315,Hypertension post-surgery,C0000.00,no_clinical_attributes,
10319,Diabetes pre-surgery,C0000.00,no_clinical_attributes,
10321,Diabetes post-surgery,C0000.00,no_clinical_attributes,
10324,Musculoskeletal disease pre-surgery,C0000.00,no_clinical_attributes,
10325,Musculoskeletal disease post-surgery,C0000.00,no_clinical_attributes,
10330,HEM ONC - Visit Flow,C0000.00,no_clinical_attributes,
10332,Prior history of radiation?,C0000.00,no_clinical_attributes,
10333,Approximate date of prior radiation,C0000.00,no_clinical_attributes,
10334,Prior radiation to which body site?,C0000.00,no_clinical_attributes,
10335,Location/Facility of prior radiation,C0000.00,no_clinical_attributes,
10337,Do you have a history of Claustrophobia?,C0000.00,no_clinical_attributes,
10341,"Do you have a cardiovascular implantable electronic device (CIED) such as a defibrillator, pacemaker or both?",C0000.00,no_clinical_attributes,
10342,Document additional prior radiation?,C0000.00,no_clinical_attributes,
10343,Prior radiation to which body site?,C0000.00,no_clinical_attributes,
10344,Approximate date of prior radiation:,C0000.00,no_clinical_attributes,
10345,Location/Facility of prior radiation:,C0000.00,no_clinical_attributes,
10346,Document additional prior radiation?,C0000.00,no_clinical_attributes,
10347,Prior radiation to which body site?,C0000.00,no_clinical_attributes,
10348,Approximate date of prior radiation:,C0000.00,no_clinical_attributes,
10349,Location/Facility of prior radiation:,C0000.00,no_clinical_attributes,
10350,Normalcy of Diet,C0000.00,no_clinical_attributes,
10352,Public Eating,C0000.00,no_clinical_attributes,
10360,Provider (Treatment Team),C0000.00,no_clinical_attributes,
10362,It Takes Two Screening Complete with Second Clinician Name (Qualified Participant),C0000.00,no_clinical_attributes,
10365,Less Restrictive Alternatives Successful,C0000.00,no_clinical_attributes,
10366,Four-point Restraint (V),C0000.00,no_clinical_attributes,
10368,Exchange Transfusion Type,C0000.00,no_clinical_attributes,
10369,Date Exchange Started,C0000.00,no_clinical_attributes,
10370,Time Exchange Started,C0000.00,no_clinical_attributes,
10373,Date Exchange Completed,C0000.00,no_clinical_attributes,
10374,Time Exchange Completed,C0000.00,no_clinical_attributes,
10377,Connect Annotation Comments,C0000.00,no_clinical_attributes,
10408,Less Restrictive Alternatives Successful,C0000.00,no_clinical_attributes,
10409,"Are you able to dress yourself, including shoelaces and buttons?",C0000.00,no_clinical_attributes,
10410,Are you able to shampoo your hair?,C0000.00,no_clinical_attributes,
10411,Are you able to stand up from a straight chair,C0000.00,no_clinical_attributes,
1041142,Component 1: Lip Closure,C0000.00,no_clinical_attributes,
1041143,Component 2: Tongue Control During Bolus Hold,C0000.00,no_clinical_attributes,
1041144,Component 3: Bolus Preparation/Mastication,C0000.00,no_clinical_attributes,
1041145,Component 4: Bolus Transport/Lingual Motion,C0000.00,no_clinical_attributes,
1041146,Component 5: Oral Residue,C0000.00,no_clinical_attributes,
1041149,Component 7: Soft Palate Elevation,C0000.00,no_clinical_attributes,
1041150,Component 8: Laryngeal Elevation,C0000.00,no_clinical_attributes,
1041151,Component 9: Anterior Hyoid Excursion,C0000.00,no_clinical_attributes,
1041152,Component 10: Epiglottic Movement,C0000.00,no_clinical_attributes,
1041154,Component 12: Pharyngeal Stripping Wave,C0000.00,no_clinical_attributes,
1041156,Component 14: Pharyngoesophageal Segment Opening,C0000.00,no_clinical_attributes,
1041157,Component 15: Tongue Base Retraction,C0000.00,no_clinical_attributes,
1041158,Component 16: Pharyngeal Residue,C0000.00,no_clinical_attributes,
1041160,Component 17: Esophageal Clearance in Upright Position,C0000.00,no_clinical_attributes,
10412,Are you able to get in and out of bed?,C0000.00,no_clinical_attributes,
10413,Are you able to cut your own meat?,C0000.00,no_clinical_attributes,
10414,Are you able to lift a full cup or glass to your mouth?,C0000.00,no_clinical_attributes,
10415,Are you able to open a new milk carton?,C0000.00,no_clinical_attributes,
10416,Are you able to walk outdoors on flat ground?,C0000.00,no_clinical_attributes,
10417,Are you able to climb up 5 steps?,C0000.00,no_clinical_attributes,
10419,Are you able to wash and dry your body?,C0000.00,no_clinical_attributes,
10422,Are you able to reach and get down a 5 pound object (such as a bag of sugar) from above your head?,C0000.00,no_clinical_attributes,
10423,Are you able to bend down to pick up clothing from the floor?,C0000.00,no_clinical_attributes,
10424,Are you able to open car doors?,C0000.00,no_clinical_attributes,
10425,Are you able to open previously opened jars?,C0000.00,no_clinical_attributes,
10426,Are you able to turn faucets on and off?,C0000.00,no_clinical_attributes,
10427,Are you able to run errands and shop?,C0000.00,no_clinical_attributes,
10428,Are you able to get in and out of a car?,C0000.00,no_clinical_attributes,
10429,Are you able to do chores such as vacuuming or yard work?,C0000.00,no_clinical_attributes,
10431,Please select any AIDS OR DEVICES that you usually use for any of the above activities,C0000.00,no_clinical_attributes,
10432,Please select any AIDS OR DEVICES that you usually use for any of the above activities,C0000.00,no_clinical_attributes,
10433,Please select any categories for which you usually need HELP FROM ANOTHER PERSON,C0000.00,no_clinical_attributes,
10434,Please select any categories for which you usually need HELP FROM ANOTHER PERSON,C0000.00,no_clinical_attributes,
10435,"To what extent are you able to carry out your everyday physical activities such as walking, climbing stairs, carrying groceries, or moving a chair?",C0000.00,no_clinical_attributes,
1046,Exacerbation (Y/N),C0000.00,no_clinical_attributes,
10461,Position,C0000.00,no_clinical_attributes,
10462,Score,C0000.00,no_clinical_attributes,
10463,Score,C0000.00,no_clinical_attributes,
10464,Score,C0000.00,no_clinical_attributes,
10465,Score,C0000.00,no_clinical_attributes,
10467,Score,C0000.00,no_clinical_attributes,
10469,Score,C0000.00,no_clinical_attributes,
1047,Current Symptoms,C0000.00,no_clinical_attributes,
10471,Score,C0000.00,no_clinical_attributes,
10473,Score,C0000.00,no_clinical_attributes,
10477,Score,C0000.00,no_clinical_attributes,
10479,Score,C0000.00,no_clinical_attributes,
1048,Day Symptoms/Week,C0000.00,no_clinical_attributes,
10481,Score,C0000.00,no_clinical_attributes,
10483,Score,C0000.00,no_clinical_attributes,
