source_concept_code,source_description,fca_concept_id,reason,intent,val_type,units,min_val,max_val,custom_list_values,template_names,group_names,n_templates
304001531,Skin or Soft Tissue Infection Management,C0000.00,no_clinical_attributes,,custom_list,,,,border of affected skin marked|border of affected skin marked|elevated affected area|elevated affected area|immobilized affected limb|immobilized affected limb|limb circumference measured|limb circumference measured|medication response monitored|medication response monitored|NPO status maintained|NPO status maintained|prepared for procedure|prepared for procedure|prepared for surgical intervention|prepared for surgical intervention|wound care performed|wound care performed|other (see comments)|other (see comments),CPM S24 CPG ED SKIN OR SOFT TISSUE INFECTION CPG INTERVENTIONS (ADULT)|ZZZ CPM S21 CPG ED SKIN OR SOFT TISSUE INFECTION CPG INTERVENTIONS (ADULT),Skin or Soft Tissue Infection CPG Interventions,2
304001538,Positioning/Transfer Devices,C0000.00,no_clinical_attributes,,custom_list,,,,aBduction splint/pillow|aBduction splint/pillow|air-assisted device|immobilization device|lift device utilized|immobilization device|lift device utilized|orthosis|pillows|orthosis|traction|pillows|transfer board|repositioning sheet|trapeze|traction|transfer board|trochanter roll|wedge|trapeze|applied|trochanter roll|in use|wedge|removed|applied|in use|other (see comments)|removed|other (see comments),CPM S21 CPIF ADULT/OB INTERVENTION (CARE PLAN)|CPM S24 CPIF CARE PLAN INTERVENTIONS|ZZZ CPM S21 CPIF PEDIATRIC INTERVENTION (CARE PLAN),Activity and Hygiene Care,3
304001540,Hypoglycemia Management,C0000.00,no_clinical_attributes,,custom_list,,,,aspiration precautions observed|aspiration precautions observed|close supervision provided|close supervision provided|continuous cardiac monitoring|continuous cardiac monitoring|electrolytes monitored|electrolytes monitored|oral fast-acting carbohydrate given|medication response monitored|oxygen therapy initiated|oral fast-acting carbohydrate given|seizure precautions maintained|oxygen therapy initiated|personal insulin pump evaluated|serial blood glucose monitored|snack provided|personal insulin pump turned off|other (see comments)|seizure precautions maintained|serial blood glucose monitored|snack provided|other (see comments),CPM S24 CPG ED HYPOGLYCEMIA CPG INTERVENTIONS (PEDIATRICS)|ZZZ CPM S21 CPG ED HYPOGLYCEMIA CPG INTERVENTIONS (PEDIATRICS),Hypoglycemia CPG Interventions,2
304001545,Plan of Care Reviewed With,C0000.00,no_clinical_attributes,,custom_list,,,,patient|father|mother|caregiver|durable power of attorney|family|foster parent|friend|grandparent|guardian|parent|sibling|significant other|spouse|step-parent|other (see comments),CPM S21 NAVIGATOR CARE PLAN (PERIOPERATIVE/PERIANESTHESIA) (PEDIATRIC).NAV PO POST PERIOPERATIVE CARE PLAN PEDS V2|CPM S21 NAVIGATOR CARE PLAN (PERIOPERATIVE/PERIANESTHESIA) (PEDIATRIC).NAV PO PRE PERIOPERATIVE CARE PLAN PEDS V2|CPM S21 NAVIGATOR CARE PLAN (PERIPROCEDURE) (PED/NB/NICU) (PEDIATRICS).NAV PP POST PERIPROCEDURE CARE PLAN PEDS V2|CPM S21 NAVIGATOR CARE PLAN (PERIPROCEDURE) (PED/NB/NICU) (PEDIATRICS).NAV PP PRE PERIPROCEDURE CARE PLAN PEDS V2,Outcome Summary,4
304001548,Bleeding Precautions,C0000.00,no_clinical_attributes,,custom_list,,,,blood pressure closely monitored|blood pressure closely monitored|coagulation study results reviewed|coagulation study results reviewed|foot protection facilitated|foot protection facilitated|gentle oral care promoted|gentle oral care promoted|monitored for signs of bleeding|monitored for signs of bleeding|other (see comments)|other (see comments),CPM S21 CPIF ADULT/OB INTERVENTION (CARE PLAN)|CPM S21 CPIF NICU/NB INTERVENTION (CARE PLAN)|CPM S24 CPIF CARE PLAN INTERVENTIONS|ZZZ CPM S21 CPIF PEDIATRIC INTERVENTION (CARE PLAN),Safety Interventions,4
304001563,"Amputation, Traumatic Management",C0000.00,no_clinical_attributes,,custom_list,,,,amputated body part care provided|amputated body part care provided|blood components administered|blood components administered|direct pressure applied|direct pressure applied|dressing applied|dressing applied|electrolytes monitored|electrolytes monitored|fluid balance monitored|fluid balance monitored|medication response monitored|medication response monitored|monitored for physiologic status changes|monitored for physiologic status changes|NPO status maintained|NPO status maintained|oxygen therapy initiated|oxygen therapy initiated|positioned to support perfusion|positioned to support perfusion|prepared for procedure|prepared for procedure|prepared for surgical intervention|prepared for surgical intervention|residual limb elevated|residual limb elevated|residual limb movement restricted|residual limb movement restricted|warming measures initiated|warming measures initiated|wound cleansed|wound cleansed|other (see comments)|other (see comments),"CPM S24 CPG ED AMPUTATION, TRAUMATIC CPG INTERVENTIONS (ADULT)|CPM S24 CPG ED AMPUTATION, TRAUMATIC CPG INTERVENTIONS (PEDIATRICS)|ZZZ CPM S21 CPG ED AMPUTATION, TRAUMATIC CPG INTERVENTIONS (ADULT)|ZZZ CPM S21 CPG ED AMPUTATION, TRAUMATIC CPG INTERVENTIONS (PEDIATRICS)","Amputation, Traumatic CPG Interventions",4
304001565,Outpatient/Agency/Support Group Needs,C0000.00,no_clinical_attributes,,custom_list,,,,"adult day care|adult day care|adult day care|assisted living facility|assisted living facility|assisted living facility|clinic(s)|clinic(s)|clinic(s)|faith/spiritual community|faith/spiritual community|faith/spiritual community|foster care|foster care|foster care|group home|group home|group home|home hospice|home hospice|home hospice|homecare agency|homecare agency|homecare agency|hospice facility|hospice facility|hospice facility|infusion therapy, home|infusion therapy, home|infusion therapy, home|infusion therapy, outpatient|infusion therapy, outpatient|infusion therapy, outpatient|inpatient rehabilitation facility|inpatient rehabilitation facility|inpatient rehabilitation facility|long-term acute care facility|long-term acute care facility|long-term acute care facility|meal delivery service|meal delivery service|meal delivery service|outpatient hemodialysis|outpatient hemodialysis|outpatient hemodialysis|outpatient peritoneal dialysis|outpatient peritoneal dialysis|outpatient peritoneal dialysis|outpatient psychiatric care|outpatient psychiatric care|outpatient psychiatric care|outpatient substance abuse treatment|outpatient substance abuse treatment|outpatient substance abuse treatment|psychiatric facility|psychiatric facility|psychiatric facility|public health nursing|public health nursing|public health nursing|skilled nursing facility|skilled nursing facility|skilled nursing facility|support group(s)|support group(s)|support group(s)|other (see comments)|other (see comments)",CPM S24 POP UP DISCHARGE PLANNING (IRF)|CPM S24 POP UP DISCHARGE PLANNING.POP UP DISCHARGE PLANNING|EHC PATIENT STORY DISCHARGE PLANNING|ELS SOCIAL WORK ASSESSMENT|ZZZ CPM S21 POP UP DISCHARGE PLANNING (IRF)|ZZZ CPM S21 POP UP DISCHARGE PLANNING.POP UP DISCHARGE PLANNING,Discharge Needs Assessment|Discharge Planning,6
304001567,Injury Care,C0000.00,no_clinical_attributes,,custom_list,,,,injured area elevated|injured area elevated|injured area immobilized|injured area immobilized|positioned for comfort|positioned for comfort|other (see comments)|other (see comments),CPM S21 CPIF NICU/NB INTERVENTION (CARE PLAN)|CPM S24 CPIF CARE PLAN INTERVENTIONS,Pain/Comfort/Sleep Interventions,2
304001571,Drowning Management,C0000.00,no_clinical_attributes,,custom_list,,,,blood glucose monitoring|blood glucose monitoring|cardiovascular status monitored|cardiovascular status monitored|continuous ECG monitored|continuous ECG monitored|electrolytes monitored|electrolytes monitored|fluid balance monitored|fluid balance monitored|HOB elevated|HOB elevated|medication response monitored|medication response monitored|midline head position maintained|midline head position maintained|monitored for physiologic status changes|monitored for physiologic status changes|normothermia promoted|normothermia promoted|NPO status maintained|NPO status maintained|oxygen therapy initiated|oxygen therapy initiated|prepared for procedure|prepared for procedure|positioned to promote perfusion|positioned to promote perfusion|positive pressure ventilation initiated|positive pressure ventilation initiated|respiratory status monitored|respiratory status monitored|warming measures initiated|warming measures initiated|other (see comments)|other (see comments),CPM S24 CPG ED DROWNING CPG INTERVENTIONS (ADULT)|ZZZ CPM S21 CPG ED DROWNING CPG INTERVENTIONS (ADULT),Drowning CPG Interventions,2
304001572,Allergic or Anaphylactic Reaction Management,C0000.00,no_clinical_attributes,,custom_list,,,,airway secured/maintained|airway secured/maintained|continuous ECG monitored|continuous ECG monitored|exposure minimized|exposure minimized|fluid balance monitored|fluid balance monitored|HOB elevated|HOB elevated|legs elevated|legs elevated|medication response monitored|medication response monitored|NPO status maintained|NPO status maintained|oxygen therapy initiated|oxygen therapy initiated|positioned for comfort|positioned for comfort|positive pressure ventilation initiated|positive pressure ventilation initiated|respiratory status monitored|respiratory status monitored|supine position initiated|supine position initiated|other (see comments)|other (see comments),CPM S24 CPG ED ALLERGIC OR ANAPHYLACTIC REACTION CPG INTERVENTIONS (PEDIATRICS)|ZZZ CPM S21 CPG ED ALLERGIC OR ANAPHYLACTIC REACTION CPG INTERVENTIONS (PEDIATRICS),Allergic or Anaphylactic Reaction CPG Interventions,2
304001576,Breastfeeding Support,C0000.00,no_clinical_attributes,,custom_list,,,,alternative feeding device utilized|alternative feeding device utilized|assisted with latch|assisted with latch|assisted with positioning|assisted with positioning|electric breast pump used|electric breast pump used|feeding on demand promoted|feeding on demand promoted|feeding session observed|feeding session observed|infant moved to breast|infant moved to breast|hand expression verified|hand expression verified|infant latch-on verified|infant latch-on verified|infant stimulated to wakeful state|infant stimulated to wakeful state|infant suck/swallow verified|infant suck/swallow verified|nipple everter utilized|nipple shield utilized|suck stimulated with breast milk|nipple shield utilized|suck stimulated with breast milk|support offered|support offered|other (see comments)|other (see comments),CPM S21 CPIF NICU/NB INTERVENTION (CARE PLAN)|CPM S24 CPIF CARE PLAN INTERVENTIONS|ZZZ CPM S21 CPIF PEDIATRIC INTERVENTION (CARE PLAN),Nutrition Interventions,3
304001582,Hip Injury Management,C0000.00,no_clinical_attributes,,custom_list,,,,blood components infused|blood components infused|cardiovascular status monitored|cardiovascular status monitored|cold pack applied|cold pack applied|electrolytes monitored|electrolytes monitored|fluid balance monitored|fluid balance monitored|immobilization maintained|immobilization maintained|laboratory value trends monitored|laboratory value trends monitored|limb comparison monitored|limb comparison monitored|medication response monitored|medication response monitored|neurovascular status monitored|neurovascular status monitored|NPO status maintained|NPO status maintained|positioned to support perfusion|positioned to support perfusion|prepared for procedure|prepared for procedure|prepared for surgery|prepared for surgery|restrictive devices and clothing removed|restrictive devices and clothing removed|skin inspected|skin inspected|spinal immobilization maintained|spinal immobilization maintained|other (see comments)|other (see comments),CPM S24 CPG ED HIP INJURY CPG INTERVENTIONS (ADULT)|ZZZ CPM S21 CPG ED HIP INJURY CPG INTERVENTIONS (ADULT),Hip Injury CPG Interventions,2
304001583,Diarrhea Management,C0000.00,no_clinical_attributes,,custom_list,,,,contact precautions initiated|contact precautions initiated|electrolytes monitored|electrolytes monitored|fluid balance monitored|fluid balance monitored|laboratory value trends monitored|NPO status maintained|medication response monitored|oral rehydration provided|monitored for physiologic status changes|perineal cleanliness maintained|perineal skin protection provided|NPO status maintained|stool sample obtained/sent|oral rehydration provided|other (see comments)|perineal cleanliness maintained|perineal skin protection provided|stool sample obtained/sent|other (see comments),CPM S24 CPG ED DIARRHEA CPG INTERVENTIONS (ADULT)|ZZZ CPM S21 CPG ED DIARRHEA CPG INTERVENTIONS (ADULT),Diarrhea CPG Interventions,2
304001599,Environment Familiarity/Consistency,C0000.00,no_clinical_attributes,,custom_list,,,,daily routine followed|daily routine followed|familiar objects from home provided|familiar objects from home provided|personal clothing/items utilized|personal clothing/items utilized|other (see comments)|other (see comments),CPM S21 CPIF ADULT/OB INTERVENTION (CARE PLAN)|CPM S24 CPIF CARE PLAN INTERVENTIONS|ZZZ CPM S21 CPIF PEDIATRIC INTERVENTION (CARE PLAN),Coping/Psychosocial Interventions,3
304001604,Ear Complaint Management,C0000.00,no_clinical_attributes,,custom_list,,,,cultures obtained|cultures obtained|dressing applied|dressing applied|ear irrigation performed|ear irrigation performed|fluid balance monitored|fluid balance monitored|NPO status maintained|NPO status maintained|pain relief monitored|pain relief monitored|positioned to facilitate drainage|positioned to facilitate drainage|prepared for procedure|prepared for procedure|topical ointment/cream applied|topical ointment/cream applied|other (see comments)|other (see comments),CPM S24 CPG ED EAR COMPLAINT CPG INTERVENTIONS (PEDIATRICS)|ZZZ CPM S21 CPG ED EAR COMPLAINT CPG INTERVENTIONS (PEDIATRICS),Ear Complaint CPG Interventions,2
304001615,Infection Prevention,C0000.00,no_clinical_attributes,,custom_list,,,,cohorting utilized|cohorting utilized|environmental surveillance performed|environmental surveillance performed|equipment surfaces disinfected|equipment surfaces disinfected|hand hygiene promoted|hand hygiene promoted|personal protective equipment utilized|personal protective equipment utilized|rest/sleep promoted|rest/sleep promoted|single patient room provided|single patient room provided|visitors restricted/screened|visitors restricted/screened|other (see comments)|other (see comments),BH ADULT DAILY SHIFT ASSESSMENT/ADLS|CPM S21 CPIF ADULT/OB INTERVENTION (CARE PLAN)|CPM S21 CPIF NICU/NB INTERVENTION (CARE PLAN)|CPM S24 CPIF CARE PLAN INTERVENTIONS|ED BH PED DAILY SHIFT ASSESSMENT/ADLS|EHC IP PCT DAILY CARES/SAFETY|IP DAILY CARES/SAFETY|IP DISASTER HYGIENE NAV|IP SNF PCT DAILY CARES/SAFETY|IP TO PROCEDURAL AREA PREP|ROVER BH ADULT DAILY SHIFT ASSESSMENT/ADLS|ROVER BH ADULT DAILY SHIFT ASSESSMENT/ADLS + SONNET|ROVER BH DAILY CARES|ROVER IP DAILY CARES/SAFETY + SONNET|ZZZ CPM S21 CPIF PEDIATRIC INTERVENTION (CARE PLAN),Hygiene|Safety Promotion,15
304001619,Dysrhythmia Management,C0000.00,no_clinical_attributes,,custom_list,,,,assisted with cardioversion|assisted with cardioversion|calm environment promoted|calm environment promoted|continuous ECG monitored|continuous ECG monitored|electrolytes monitored|electrolytes monitored|fluid balance monitored|fluid balance monitored|medication response monitored|medication response monitored|monitored for physiologic status changes|monitored for physiologic status changes|NPO status maintained|NPO status maintained|oxygen therapy initiated|oxygen therapy initiated|positioned to support perfusion|positioned to support perfusion|prepared for procedure|prepared for procedure|vagal maneuver response evaluated|vagal maneuver response evaluated|other (see comments)|other (see comments),CPM S24 CPG ED DYSRHYTHMIA CPG INTERVENTIONS (PEDIATRICS)|ZZZ CPM S21 CPG ED DYSRHYTHMIA CPG INTERVENTIONS (PEDIATRICS),Dysrhythmia CPG Interventions,2
304001622,NPPV/CPAP Maintenance,C0000.00,no_clinical_attributes,,custom_list,,,,adjusted|home PAP equipment/settings used|mask adjusted|full face mask|mask secure|heated humidification used|nasal pillows adjusted|helmet|nasal prongs adjusted|home PAP equipment/settings used|nasal mask|nasal pillows secure|nasal prongs secure|nasal pillows|PAP titrated for comfort|nasal prongs|tubes secured|PAP initiated|other (see comments)|PAP discontinued|PAP titrated for comfort|proper fit/secure|skin (device) pressure points assessed|skin-to-device protection utilized|other (see comments),CPM S21 CPIF ADULT/OB INTERVENTION (CARE PLAN)|CPM S21 CPIF NICU/NB INTERVENTION (CARE PLAN)|CPM S24 CPIF CARE PLAN INTERVENTIONS|ZZZ CPM S21 CPIF PEDIATRIC INTERVENTION (CARE PLAN),Respiratory Interventions,4
3040101099,Are there any arm restrictions?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,IP PICC SCREENING QUESTIONNAIRE,PICC Screening Questionnaire,1
3040101101,Which arm is NOT accessible for line placement?,C0000.00,no_clinical_attributes,,custom_list,,,,Left (comment)|Right (comment),IP PICC SCREENING QUESTIONNAIRE,PICC Screening Questionnaire,1
3040101105,Does the patient currently have any central lines or devices in the chest or arms?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,IP PICC SCREENING QUESTIONNAIRE,PICC Screening Questionnaire,1
3040101110,Does the patient currently have history of blood clots in chest / arms?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,IP PICC SCREENING QUESTIONNAIRE,PICC Screening Questionnaire,1
3040101118,Indicate type of PICC requested.,C0000.00,no_clinical_attributes,,custom_list,,,,Single lumen|Double lumen|Triple lumen|Other (Comment),IP PICC SCREENING QUESTIONNAIRE,PICC Screening Questionnaire,1
3040101331,Dose,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - MAINTENANCE AND IVPB,Maintenance IV Bolus,10
3040101335,Dose,C0000.00,no_clinical_attributes,,13,,,,,ALL FOUNDATION INFUSION/PCA/PCEA/FEEDING GROUPS|ED INTAKE/OUTPUT|ED TRAUMA INTAKE/OUTPUT|EHC IP ICU COMPLEX VITALS AND DRIPS|IP ICU INTAKE/OUTPUT WITH VITALS|IP INTAKE/OUTPUT|IP NICU/NEWBORN INTAKE/OUTPUT|IP PEDS BASIC VITAL SIGNS & INTAKE/OUTPUT|IP PEDS INTAKE/OUTPUT|REHAB INTAKE/OUTPUT|ROVER INTAKE - CHEMO,Chemo IV,11
3040102805,Action Taken,C0000.00,no_clinical_attributes,,custom_list,,,,Charge nurse notified|Continued observation at current frequency|Frequency of observations increased|Physician notified for medical review|Outreach team notified for medical review,ED PEDIATRIC SEPSIS SCREENING NAV|ED PEWS,PEWS (Pediatric Early Warning Score),2
