source_concept_code,source_description,decision,target_concept_id,target_concept_name,target_vocabulary_id,target_concept_code,predicate_id,confidence,domain_id,qualifier_concept_id,qualifier_concept_name,qualifier_relationship_id,mapping_justification,needs_source_data,mapping_tool,reviewer_name,reviewer_type,review_date
1180146967,FCRV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.85,Measurement,,,,FCRV pO2 — oxygen partial pressure at Fontan Conduit Right Ventricle (right-heart (deoxygenated) site) during cath hemodynamics,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146969,FIS O2 Sat,map,3013502,Oxygen saturation in Blood,LOINC,20564-1,narrowMatch,0.8,Measurement,,,,FIS O2 Sat — oxygen saturation at Fistula (indeterminate site) during cath hemodynamics,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146970,FIS Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,FIS Hb — hemoglobin measured at Fistula (indeterminate site) during cath hemodynamics; narrowMatch to general Hb,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146971,FIS pO2,map,3027315,Oxygen [Partial pressure] in Blood,LOINC,11556-8,narrowMatch,0.8,Measurement,,,,FIS pO2 — oxygen partial pressure at Fistula (indeterminate site) during cath hemodynamics,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146973,FV O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.85,Measurement,,,,FV O2 Sat — oxygen saturation at Femoral Vein (venous site) during cath hemodynamics,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146974,FV Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,FV Hb — hemoglobin measured at Femoral Vein (venous site) during cath hemodynamics; narrowMatch to general Hb,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146975,FV pO2,map,3024354,Oxygen [Partial pressure] in Venous blood,LOINC,2705-2,narrowMatch,0.85,Measurement,,,,FV pO2 — oxygen partial pressure at Femoral Vein (venous site) during cath hemodynamics,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146977,HABAO O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,exactMatch,0.95,Measurement,,,,HABAO O2 Sat — oxygen saturation at High Abdominal Aorta (arterial site) during cath hemodynamics,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146978,HABAO Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,HABAO Hb — hemoglobin measured at High Abdominal Aorta (arterial site) during cath hemodynamics; narrowMatch to general Hb,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146979,HABAO pO2,map,3027801,Oxygen [Partial pressure] in Arterial blood,LOINC,2703-7,exactMatch,0.9,Measurement,,,,HABAO pO2 — oxygen partial pressure at High Abdominal Aorta (arterial site) during cath hemodynamics,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146981,HAO O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,exactMatch,0.95,Measurement,,,,HAO O2 Sat — oxygen saturation at High Aorta (arterial site) during cath hemodynamics,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146982,HAO Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High aorta hemoglobin — Hb measured at high aortic cath site during blood oximetry,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146983,HAO pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High aorta pO2 — partial pressure of oxygen at high aortic cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146985,HARCH O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,High aortic arch O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146986,HARCH Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High aortic arch hemoglobin — Hb at high aortic arch cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146987,HARCH pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High aortic arch pO2 — partial pressure of oxygen at high aortic arch cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146989,HASAO O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,High ascending aorta O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146990,HASAO Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High ascending aorta hemoglobin — Hb at high ascending aorta cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146991,HASAO pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High ascending aorta pO2 — partial pressure of oxygen at high ascending aorta,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146993,HAZ O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.8,Measurement,,,,High azygos vein O2 saturation — venous site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146994,HAZ Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High azygos vein hemoglobin — Hb at high azygos vein cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146995,HAZ pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High azygos vein pO2 — partial pressure of oxygen at high azygos vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146997,HCVP O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.8,Measurement,,,,High CVP site O2 saturation — venous central site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146998,HCVP Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High CVP site hemoglobin — Hb at high central venous pressure cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180146999,HCVP pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High CVP site pO2 — partial pressure of oxygen at high central venous pressure site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147001,HDSAO O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,High descending aorta O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147002,HDSAO Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High descending aorta hemoglobin — Hb at high descending aorta cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147003,HDSAO pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High descending aorta pO2 — partial pressure of oxygen at high descending aorta,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147005,HEPA O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,Hepatic artery O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147006,HEPA Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Hepatic artery hemoglobin — Hb at hepatic artery cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147007,HEPA pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Hepatic artery pO2 — partial pressure of oxygen at hepatic artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147009,HEPV O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.8,Measurement,,,,Hepatic vein O2 saturation — venous site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147010,HEPV Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Hepatic vein hemoglobin — Hb at hepatic vein cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147011,HEPV pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Hepatic vein pO2 — partial pressure of oxygen at hepatic vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147013,HIVC O2 Sat,map,3016452,Inferior vena cava Oxygen saturation,LOINC,8850-0,narrowMatch,0.9,Measurement,,,,High IVC O2 saturation — inferior vena cava venous site; narrowMatch to IVC O2 sat LOINC 8850-0,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147014,HIVC Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High IVC hemoglobin — Hb at high inferior vena cava cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147015,HIVC pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High IVC pO2 — partial pressure of oxygen at high inferior vena cava,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147017,HLA O2 Sat,map,3023400,Left atrium Oxygen saturation,LOINC,8840-1,narrowMatch,0.9,Measurement,,,,High left atrium O2 saturation — left heart site; narrowMatch to Left atrium O2 sat LOINC 8840-1,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147018,HLA Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High left atrium hemoglobin — Hb at high left atrium cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147019,HLA pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High left atrium pO2 — partial pressure of oxygen at high left atrium,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147021,HLV O2 Sat,map,3016095,Left ventricular Oxygen saturation,LOINC,8845-0,narrowMatch,0.9,Measurement,,,,High left ventricle O2 saturation — left heart site; narrowMatch to LV O2 sat LOINC 8845-0,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147022,HLV Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High left ventricle hemoglobin — Hb at high left ventricle cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147023,HLV pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High left ventricle pO2 — partial pressure of oxygen at high left ventricle,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147025,HLVA O2 Sat,map,3016095,Left ventricular Oxygen saturation,LOINC,8845-0,narrowMatch,0.9,Measurement,,,,High left ventricular apex O2 saturation — left heart site; narrowMatch to LV O2 sat LOINC 8845-0,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147026,HLVA Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High left ventricular apex hemoglobin — Hb at high LV apex cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147027,HLVA pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High left ventricular apex pO2 — partial pressure of oxygen at high LV apex,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147029,HLVIN O2 Sat,map,3016095,Left ventricular Oxygen saturation,LOINC,8845-0,narrowMatch,0.9,Measurement,,,,High left ventricle inflow O2 saturation — left heart site; narrowMatch to LV O2 sat LOINC 8845-0,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147030,HLVIN Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High left ventricle inflow hemoglobin — Hb at high LV inflow cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147031,HLVIN pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High left ventricle inflow pO2 — partial pressure of oxygen at high LV inflow,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147033,HLVOC O2 Sat,map,3016095,Left ventricular Oxygen saturation,LOINC,8845-0,narrowMatch,0.9,Measurement,,,,High left ventricle outflow chamber O2 saturation — left heart site; narrowMatch to LV O2 sat LOINC 8845-0,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147034,HLVOC Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High left ventricle outflow chamber hemoglobin — Hb at high LVOC cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147035,HLVOC pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High left ventricle outflow chamber pO2 — partial pressure of oxygen at high LVOC,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147037,HLVOT O2 Sat,map,3016095,Left ventricular Oxygen saturation,LOINC,8845-0,narrowMatch,0.9,Measurement,,,,High left ventricle outflow tract O2 saturation — left heart site; narrowMatch to LV O2 sat LOINC 8845-0,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147038,HLVOT Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High left ventricle outflow tract hemoglobin — Hb at high LVOT cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147039,HLVOT pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High left ventricle outflow tract pO2 — partial pressure of oxygen at high LVOT,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147041,HRA pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High right atrium pO2 — partial pressure of oxygen at high right atrium,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147042,HRV O2 Sat,map,3008344,Right ventricular Oxygen saturation,LOINC,8847-6,narrowMatch,0.9,Measurement,,,,High right ventricle O2 saturation — right heart site; narrowMatch to RV O2 sat LOINC 8847-6,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147043,HRV Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High right ventricle hemoglobin — Hb at high right ventricle cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147044,HRV pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High right ventricle pO2 — partial pressure of oxygen at high right ventricle,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147046,HRVA O2 Sat,map,3008344,Right ventricular Oxygen saturation,LOINC,8847-6,narrowMatch,0.9,Measurement,,,,High right ventricular apex O2 saturation — right heart site; narrowMatch to RV O2 sat LOINC 8847-6,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147047,HRVA Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High right ventricular apex hemoglobin — Hb at high RV apex cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147048,HRVA pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High right ventricular apex pO2 — partial pressure of oxygen at high RV apex,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147050,HRVIN O2 Sat,map,3008344,Right ventricular Oxygen saturation,LOINC,8847-6,narrowMatch,0.9,Measurement,,,,High right ventricle inflow O2 saturation — right heart site; narrowMatch to RV O2 sat LOINC 8847-6,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147051,HRVIN Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High right ventricle inflow hemoglobin — Hb at high RV inflow cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147052,HRVIN pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High right ventricle inflow pO2 — partial pressure of oxygen at high RV inflow,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147054,HRVOC O2 Sat,map,3008344,Right ventricular Oxygen saturation,LOINC,8847-6,narrowMatch,0.9,Measurement,,,,High right ventricle outflow chamber O2 saturation — right heart site; narrowMatch to RV O2 sat LOINC 8847-6,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147055,HRVOC Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High right ventricle outflow chamber hemoglobin — Hb at high RVOC cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147056,HRVOC pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High right ventricle outflow chamber pO2 — partial pressure of oxygen at high RVOC,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147058,HRVOT O2 Sat,map,3008344,Right ventricular Oxygen saturation,LOINC,8847-6,narrowMatch,0.9,Measurement,,,,High right ventricle outflow tract O2 saturation — right heart site; narrowMatch to RV O2 sat LOINC 8847-6,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147059,HRVOT Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High right ventricle outflow tract hemoglobin — Hb at high RVOT cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147060,HRVOT pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High right ventricle outflow tract pO2 — partial pressure of oxygen at high RVOT,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147062,HSVC O2 Sat,map,3005797,Superior vena cava Oxygen saturation,LOINC,8855-9,narrowMatch,0.9,Measurement,,,,High SVC O2 saturation — superior vena cava venous site; narrowMatch to SVC O2 sat LOINC 8855-9,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147063,HSVC Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High SVC hemoglobin — Hb at high superior vena cava cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147064,HSVC pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High SVC pO2 — partial pressure of oxygen at high superior vena cava,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147066,HUA O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,High uterine artery O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147067,HUA Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High uterine artery hemoglobin — Hb at high uterine artery cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147068,HUA pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High uterine artery pO2 — partial pressure of oxygen at high uterine artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147070,HUV O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.8,Measurement,,,,High umbilical vein O2 saturation — venous site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147071,HUV Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High umbilical vein hemoglobin — Hb at high umbilical vein cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147072,HUV pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High umbilical vein pO2 — partial pressure of oxygen at high umbilical vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147074,HVC O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.8,Measurement,,,,High vena cava O2 saturation — venous site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147075,HVC Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,High vena cava hemoglobin — Hb at high vena cava cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147076,HVC pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,High vena cava pO2 — partial pressure of oxygen at high vena cava,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147078,IB O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,Innominate/brachiocephalic artery O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147079,IB Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Innominate/brachiocephalic artery hemoglobin — Hb at innominate artery cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147080,IB pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Innominate/brachiocephalic artery pO2 — partial pressure of oxygen at innominate artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147082,IMA O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,Internal mammary artery O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147083,IMA Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Internal mammary artery hemoglobin — Hb at internal mammary artery cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147084,IMA pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Internal mammary artery pO2 — partial pressure of oxygen at internal mammary artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147086,INNA O2 Sat,map,3016502,Oxygen saturation in Arterial blood,LOINC,2708-6,narrowMatch,0.85,Measurement,,,,Innominate artery O2 saturation — arterial site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147087,INNA Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Innominate artery hemoglobin — Hb at innominate artery cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147088,INNA pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Innominate artery pO2 — partial pressure of oxygen at innominate artery,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147090,INNV O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.8,Measurement,,,,Innominate vein O2 saturation — venous site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147091,INNV Hb,map,3000963,Hemoglobin [Mass/volume] in Blood,LOINC,718-7,narrowMatch,0.8,Measurement,,,,Innominate vein hemoglobin — Hb at innominate vein cath site,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147092,INNV pO2,map,4048220,Blood oxygen pressure,SNOMED,123820005,narrowMatch,0.8,Measurement,,,,Innominate vein pO2 — partial pressure of oxygen at innominate vein,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
1180147094,JX O2 Sat,map,3024928,Oxygen saturation in Venous blood,LOINC,2711-0,narrowMatch,0.8,Measurement,,,,Jugular venous O2 saturation — venous site during cardiac catheterization,no,claude-opus-4-6+ohdsi-vocab-mcp,claude-opus-4-6,llm,2026-03-08
